ticker,month,n,z
NAVI,2018-05,388,-0.9434741263203945
NAVI,2018-06,324,-1.77692867803987
NAVI,2018-07,391,-0.5171850240629958
NAVI,2018-08,375,-0.6341910955601233
NAVI,2018-09,318,-1.8257976275443426
NAVI,2018-10,333,-1.1427737222016607
NAVI,2018-11,318,-1.3414169330051708
NAVI,2018-12,365,-0.15242606032892975
NAVI,2019-01,424,0.8917386726045738
NAVI,2019-02,384,0.2445125912221264
NAVI,2019-03,362,-0.24342513024874984
NAVI,2019-04,301,-1.8256919251863866
NAVI,2019-05,235,-3.901385492507294
NAVI,2019-06,276,-1.3554214099549817
NAVI,2019-07,263,-1.4738572443755722
NAVI,2019-08,249,-1.5440555676927725
NAVI,2019-09,209,-2.237122556250191
NAVI,2019-10,280,-0.3709548679892978
NAVI,2019-11,217,-1.4866592057676187
NAVI,2019-12,168,-2.33316009628137
NAVI,2020-01,198,-1.1770386667232478
NAVI,2020-02,189,-1.2343707138804954
NAVI,2020-03,169,-1.6101799597145776
NAVI,2020-04,160,-1.7307815749990803
NAVI,2020-05,149,-1.8224794573518117
NAVI,2020-06,137,-1.8431241559314995
NAVI,2020-07,122,-2.0298045624431182
NAVI,2020-08,112,-1.9969493623853911
NAVI,2020-09,84,-2.7265980202715543
NAVI,2020-10,123,-0.7827141447190498
NAVI,2020-11,111,-1.0510971249189818
NAVI,2020-12,127,-0.3731574786722902
NAVI,2021-01,144,0.22212368532383261
NAVI,2021-02,111,-0.8195908897557433
NAVI,2021-03,142,0.5809116855999416
NAVI,2021-04,123,-0.09958737808812236
NAVI,2021-05,91,-1.8931446389249724
NAVI,2021-06,81,-2.253665181691049
NAVI,2021-07,140,1.16240313614726
NAVI,2021-08,133,0.7895819277995159
NAVI,2021-09,100,-0.7073275834113466
NAVI,2021-10,128,0.48560015734561085
NAVI,2021-11,112,-0.25977416192915753
NAVI,2021-12,90,-1.4492639594777437
NAVI,2022-01,204,2.9404541826068695
NAVI,2022-02,156,1.1181170497730464
NAVI,2022-03,147,0.7359985353224672
NAVI,2022-04,176,1.396462381827241
NAVI,2022-05,129,0.1080242504603552
NAVI,2022-06,134,0.14863320008969005
NAVI,2022-07,129,-0.17600127209495797
NAVI,2022-08,199,1.7714990465572462
NAVI,2022-09,155,0.4603663546106734
NAVI,2022-10,144,0.02920579561969909
NAVI,2022-11,90,-2.0359875391224986
NAVI,2022-12,101,-1.301977037605685
NAVI,2023-01,84,-2.1832874336986214
NAVI,2023-02,83,-1.8059452214801612
NAVI,2023-03,35,-4.422855256671633
NAVI,2023-04,0,-10.34106576955893
NAVI,2023-05,0,-3.0231355566560496
NAVI,2023-06,0,-2.0830743251088317
NAVI,2023-07,0,-1.6254292081313282
NAVI,2023-08,0,-1.3316203664680497
NAVI,2023-09,0,-1.1198282603841967
NAVI,2023-10,0,
NAVI,2023-11,59,
NAVI,2023-12,76,
NAVI,2024-01,101,
NAVI,2024-02,75,
NAVI,2024-03,104,
NAVI,2024-04,208,1.5407131677712795
NAVI,2024-05,467,1.6095522467814083
NAVI,2024-06,304,1.1593040485006254
NAVI,2024-07,242,0.8930550197435099
NAVI,2024-08,198,0.6708721862852447
NAVI,2024-09,629,1.1128114016039017
NAVI,2024-10,362,0.7150014467984379
NAVI,2024-11,35,-2.076018269706975
NAVI,2024-12,62,-1.18596620355067
NAVI,2025-01,210,0.24316779040053993
NAVI,2025-02,87,-0.8408806947676597
NAVI,2025-03,90,-0.8281648645252483
NAVI,2025-04,69,-1.1113514684575108
NAVI,2025-05,63,-1.0591555334586578
NAVI,2025-06,53,-1.0955372742870535
NAVI,2025-07,60,-0.787307633032878
NAVI,2025-08,34,-1.304045814872088
NAVI,2025-09,37,-1.002831164501492
NAVI,2025-10,46,-0.6487128364792288
NAVI,2025-11,32,-1.2780430147712332
NAVI,2025-12,40,-0.8137496881812141
NAVI,2026-01,45,-0.503567707940165
NAVI,2026-02,75,1.0687568484949552
NAVI,2026-03,77,1.2450025502901556
NAVI,2026-04,60,0.5652057810461937
NAVI,2026-05,28,-1.9176649237751717
NAVI,2026-06,32,-1.1310075491307046
NNI,2012-03,3,
NNI,2012-04,2,
NNI,2012-05,1,
NNI,2012-06,8,
NNI,2012-07,2,
NNI,2012-08,4,
NNI,2012-09,0,
NNI,2012-10,1,
NNI,2012-11,5,
NNI,2012-12,4,
NNI,2013-01,6,
NNI,2013-02,2,
NNI,2013-03,2,
NNI,2013-04,4,
NNI,2013-05,4,
NNI,2013-06,2,
NNI,2013-07,4,
NNI,2013-08,6,
NNI,2013-09,1,
NNI,2013-10,0,
NNI,2013-11,2,
NNI,2013-12,2,
NNI,2014-01,1,
NNI,2014-02,3,
NNI,2014-03,5,
NNI,2014-04,0,
NNI,2014-05,3,
NNI,2014-06,0,
NNI,2014-07,2,
NNI,2014-08,1,
NNI,2014-09,2,
NNI,2014-10,2,
NNI,2014-11,4,
NNI,2014-12,1,
NNI,2015-01,2,
NNI,2015-02,1,
NNI,2015-03,1,
NNI,2015-04,2,
NNI,2015-05,4,
NNI,2015-06,1,
NNI,2015-07,2,
NNI,2015-08,2,
NNI,2015-09,3,
NNI,2015-10,5,
NNI,2015-11,1,
NNI,2015-12,2,
NNI,2016-01,2,
NNI,2016-02,11,
NNI,2016-03,55,
NNI,2016-04,71,
NNI,2016-05,36,
NNI,2016-06,52,
NNI,2016-07,55,
NNI,2016-08,62,1.1853918081303862
NNI,2016-09,72,1.105656556855685
NNI,2016-10,47,0.6409368348176325
NNI,2016-11,52,0.6009410560891536
NNI,2016-12,38,0.21923922107271804
NNI,2017-01,139,1.427555390628032
NNI,2017-02,91,1.0173359290468738
NNI,2017-03,80,0.7772297786811844
NNI,2017-04,74,0.47373746984346354
NNI,2017-05,62,-0.0006560208270903081
NNI,2017-06,50,-0.7591594712677326
NNI,2017-07,61,-0.16904030858332028
NNI,2017-08,55,-0.4983252300787501
NNI,2017-09,66,0.06328103697027837
NNI,2017-10,62,-0.09732462014245027
NNI,2017-11,59,-0.32138791777377246
NNI,2017-12,55,-0.5763609952973076
NNI,2018-01,70,0.08485261481642169
NNI,2018-02,72,0.6410224324282194
NNI,2018-03,56,-0.8844054059989319
NNI,2018-04,65,0.46953817206133736
NNI,2018-05,73,1.7131960162205617
NNI,2018-06,77,1.8680837012201283
NNI,2018-07,71,0.913796525083082
NNI,2018-08,64,-0.08793051258756521
NNI,2018-09,61,-0.6600597482378533
NNI,2018-10,56,-1.3685336202406049
NNI,2018-11,43,-3.4482665037257334
NNI,2018-12,47,-1.7587506829431412
NNI,2019-01,57,-0.46517807029092245
NNI,2019-02,49,-1.2197801211072428
NNI,2019-03,68,0.7805899997844471
NNI,2019-04,63,0.2632803644972757
NNI,2019-05,66,0.5329441357752644
NNI,2019-06,46,-1.4485536632696794
NNI,2019-07,59,0.21835563643810735
NNI,2019-08,45,-1.4092740695844324
NNI,2019-09,53,-0.159286192739194
NNI,2019-10,61,0.8116645010959755
NNI,2019-11,54,-0.014187872948845501
NNI,2019-12,60,0.5882546645486293
NNI,2020-01,67,1.2874919059940753
NNI,2020-02,60,0.34832857415342006
NNI,2020-03,59,0.12186226073237279
NNI,2020-04,69,1.4522778242653656
NNI,2020-05,63,0.6358329227982101
NNI,2020-06,43,-2.1918798913451063
NNI,2020-07,47,-1.3666934577576078
NNI,2020-08,49,-0.88383343706678
NNI,2020-09,49,-0.9901429081486551
NNI,2020-10,48,-1.051648727196394
NNI,2020-11,49,-0.760647443261086
NNI,2020-12,37,-2.468174751817136
NNI,2021-01,67,1.2905543620292739
NNI,2021-02,65,1.130088238063929
NNI,2021-03,79,2.0586537242788925
NNI,2021-04,59,0.379023425706216
NNI,2021-05,53,-0.038346908496243746
NNI,2021-06,52,-0.06155504220306023
NNI,2021-07,59,0.4890750805129651
NNI,2021-08,59,0.3995321153153681
NNI,2021-09,74,1.4886709951195802
NNI,2021-10,88,2.0731946387567337
NNI,2021-11,86,1.5306230277170274
NNI,2021-12,79,0.9188697762772345
NNI,2022-01,93,1.7689387302288886
NNI,2022-02,114,2.4377764416349135
NNI,2022-03,92,0.9564160955493772
NNI,2022-04,93,0.917528791153831
NNI,2022-05,75,-0.06501042861380016
NNI,2022-06,60,-1.1671425148112151
NNI,2022-07,69,-0.6716565005103529
NNI,2022-08,75,-0.3636005125453337
NNI,2022-09,151,3.6073655270447014
NNI,2022-10,209,3.654422708854119
NNI,2022-11,81,-0.41557175204491803
NNI,2022-12,64,-1.0682808525090608
NNI,2023-01,72,-0.6581239351695801
NNI,2023-02,61,-1.0339163810904268
NNI,2023-03,18,-4.03740648147511
NNI,2023-04,0,-7.548431385867981
NNI,2023-05,0,-2.8874027072743056
NNI,2023-06,0,-2.027173439895135
NNI,2023-07,0,-1.5930282111910328
NNI,2023-08,0,-1.308872042417041
NNI,2023-09,0,
NNI,2023-10,0,
NNI,2023-11,279,
NNI,2023-12,336,
NNI,2024-01,329,
NNI,2024-02,232,
NNI,2024-03,255,
NNI,2024-04,204,1.0198800982404788
NNI,2024-05,205,0.8649529635356468
NNI,2024-06,147,0.6125926223572586
NNI,2024-07,176,0.5600080192860718
NNI,2024-08,139,0.3439580700076403
NNI,2024-09,146,0.23061430314794465
NNI,2024-10,168,0.13481435476271553
NNI,2024-11,101,-2.327185720215135
NNI,2024-12,180,-0.17387274381389553
NNI,2025-01,360,2.191395817527798
NNI,2025-02,435,2.637922836183031
NNI,2025-03,972,3.9550955188288417
NNI,2025-04,503,1.3639849252788219
NNI,2025-05,439,0.952908374627344
NNI,2025-06,307,0.3093268481030243
NNI,2025-07,347,0.4091494017278462
NNI,2025-08,264,-0.08435919806865465
NNI,2025-09,305,0.056321038533164086
NNI,2025-10,259,-0.3241695675781991
NNI,2025-11,299,-0.14759203923370995
NNI,2025-12,339,-0.11076359985633155
NNI,2026-01,461,0.5726647310822774
NNI,2026-02,383,0.005843311813181188
NNI,2026-03,452,0.4877846207355023
NNI,2026-04,420,0.7470343937385081
NNI,2026-05,366,0.2248367909705027
NNI,2026-06,398,0.7494005030267953
OMF,2012-01,2,
OMF,2012-02,0,
OMF,2012-03,5,
OMF,2012-04,2,
OMF,2012-05,5,
OMF,2012-06,7,
OMF,2012-07,4,
OMF,2012-08,0,
OMF,2012-09,1,
OMF,2012-10,5,
OMF,2012-11,4,
OMF,2012-12,6,
OMF,2013-01,3,
OMF,2013-02,1,
OMF,2013-03,1,
OMF,2013-04,5,
OMF,2013-05,2,
OMF,2013-06,1,
OMF,2013-07,6,
OMF,2013-08,7,
OMF,2013-09,18,
OMF,2013-10,22,
OMF,2013-11,19,
OMF,2013-12,14,
OMF,2014-01,16,
OMF,2014-02,21,1.1584119253719314
OMF,2014-03,25,1.1733635700380036
OMF,2014-04,17,0.5981136631222878
OMF,2014-05,10,-0.0890534170676008
OMF,2014-06,19,0.5731313423948967
OMF,2014-07,21,0.7605985577857742
OMF,2014-08,19,0.38056859060695397
OMF,2014-09,16,-0.49620855992953905
OMF,2014-10,18,0.039511505667283314
OMF,2014-11,23,1.1843236168411482
OMF,2014-12,14,-0.9852443729125511
OMF,2015-01,18,0.042152896635733114
OMF,2015-02,17,-0.23540314974207066
OMF,2015-03,12,-1.6219131057085876
OMF,2015-04,15,-0.44127795167981015
OMF,2015-05,21,1.0454371708467907
OMF,2015-06,26,2.1558910102737117
OMF,2015-07,19,0.2580785370939427
OMF,2015-08,25,1.602653908425516
OMF,2015-09,16,-0.5541649221098875
OMF,2015-10,23,0.997113340309918
OMF,2015-11,34,2.5063677349559836
OMF,2015-12,22,0.455519618211279
OMF,2016-01,35,2.026580857672981
OMF,2016-02,40,2.0164142875013105
OMF,2016-03,48,2.103920029510327
OMF,2016-04,32,0.6346608093858856
OMF,2016-05,39,1.1230113005018787
OMF,2016-06,35,0.6196817877039053
OMF,2016-07,30,0.07588102734351307
OMF,2016-08,35,0.4652972382835802
OMF,2016-09,44,1.1436650770064152
OMF,2016-10,47,1.406761100399598
OMF,2016-11,31,-0.7021509614391456
OMF,2016-12,50,1.5431007239160344
OMF,2017-01,38,-0.042399566438113885
OMF,2017-02,39,0.06622716402368643
OMF,2017-03,49,1.3871481697305548
OMF,2017-04,31,-1.2228745767320133
OMF,2017-05,30,-1.3669627888488727
OMF,2017-06,28,-1.5132242667652098
OMF,2017-07,17,-3.6185948585592222
OMF,2017-08,37,0.161183118310801
OMF,2017-09,37,0.1457502300351509
OMF,2017-10,34,-0.08726442257752114
OMF,2017-11,25,-1.0841364233586108
OMF,2017-12,36,0.2594069625579173
OMF,2018-01,35,0.28348587870814396
OMF,2018-02,34,0.2030389765621994
OMF,2018-03,27,-0.6413286125045652
OMF,2018-04,40,1.255530983395887
OMF,2018-05,28,-0.42613008481799025
OMF,2018-06,25,-0.8735772092126872
OMF,2018-07,30,-0.0677938599168576
OMF,2018-08,34,0.3792685183711036
OMF,2018-09,22,-2.3020891307454643
OMF,2018-10,34,0.6186436366988473
OMF,2018-11,18,-2.856757237349709
OMF,2018-12,34,0.6041405329639541
OMF,2019-01,16,-2.654294648863197
OMF,2019-02,32,0.5328663247061407
OMF,2019-03,27,-0.06107985592760251
OMF,2019-04,31,0.4423809538484316
OMF,2019-05,26,-0.13138047576310694
OMF,2019-06,30,0.46219165414073965
OMF,2019-07,27,-0.017427478926993742
OMF,2019-08,33,0.8200931038517818
OMF,2019-09,27,0.027749630358080465
OMF,2019-10,33,0.7949155439528746
OMF,2019-11,28,0.120861028204265
OMF,2019-12,25,-0.6042129062512154
OMF,2020-01,29,0.27407954384572414
OMF,2020-02,26,-1.106901626475297
OMF,2020-03,34,1.9361635087086748
OMF,2020-04,22,-2.5945823908003884
OMF,2020-05,28,-0.0353433754051606
OMF,2020-06,24,-1.3022165134243497
OMF,2020-07,29,0.3227855285704709
OMF,2020-08,24,-1.1388404984051257
OMF,2020-09,24,-0.9731228665441463
OMF,2020-10,23,-1.1795872691687161
OMF,2020-11,26,-0.046145473975326146
OMF,2020-12,24,-0.6480820627445552
OMF,2021-01,26,0.030810854514418964
OMF,2021-02,30,1.3120573383572216
OMF,2021-03,25,-0.2995133943594981
OMF,2021-04,21,-1.9574996945614669
OMF,2021-05,30,1.7085493212321146
OMF,2021-06,35,2.9420095565905884
OMF,2021-07,33,1.6348378449961984
OMF,2021-08,42,3.000797500868436
OMF,2021-09,38,1.5763554952195344
OMF,2021-10,36,1.0433708499512695
OMF,2021-11,33,0.4684474591825006
OMF,2021-12,26,-0.7713151742993589
OMF,2022-01,35,0.6559376388240511
OMF,2022-02,37,0.8286350058247752
OMF,2022-03,43,1.4781892670224848
OMF,2022-04,39,0.7587996884405981
OMF,2022-05,33,-0.47711867179308254
OMF,2022-06,29,-1.5350216709844355
OMF,2022-07,38,0.5652961334023832
OMF,2022-08,32,-0.697825748485657
OMF,2022-09,35,0.07712009296858081
OMF,2022-10,52,3.0876232987859487
OMF,2022-11,34,-0.23453883586598978
OMF,2022-12,36,0.06885805847867393
OMF,2023-01,47,1.6829544427482568
OMF,2023-02,44,0.975237875134702
OMF,2023-03,11,-7.026718125549503
OMF,2023-04,0,-9.49350415422267
OMF,2023-05,0,-2.984072946790877
OMF,2023-06,0,-2.0670359810063053
OMF,2023-07,0,-1.6163584645982412
OMF,2023-08,0,-1.324953999858671
OMF,2023-09,0,
OMF,2023-10,0,
OMF,2023-11,50,
OMF,2023-12,55,
OMF,2024-01,231,
OMF,2024-02,61,
OMF,2024-03,322,
OMF,2024-04,93,1.0580573024836835
OMF,2024-05,77,0.8203243059616536
OMF,2024-06,81,0.7091177241032841
OMF,2024-07,74,0.5464453633591798
OMF,2024-08,65,0.36591393686009555
OMF,2024-09,86,0.38318193847521603
OMF,2024-10,92,0.28296466189090025
OMF,2024-11,95,0.09791788245414125
OMF,2024-12,96,0.022759719290546137
OMF,2025-01,156,0.9037614383101521
OMF,2025-02,91,-0.1217469566830964
OMF,2025-03,102,0.06093109132100209
OMF,2025-04,125,1.5154440378744967
OMF,2025-05,109,0.6984805206667867
OMF,2025-06,137,1.572530553939858
OMF,2025-07,160,1.9241335567230855
OMF,2025-08,139,1.0273677713892955
OMF,2025-09,155,1.4171600252174983
OMF,2025-10,144,0.869214203303105
OMF,2025-11,206,2.416461930763527
OMF,2025-12,214,2.014585810695152
OMF,2026-01,201,1.3895783117380185
OMF,2026-02,195,1.1079075047019018
OMF,2026-03,242,1.8461235148049349
OMF,2026-04,190,0.5895718680562928
OMF,2026-05,182,0.2881402590766683
OMF,2026-06,219,1.12448777762058
ONIT,2011-12,52,
ONIT,2012-01,189,
ONIT,2012-02,278,
ONIT,2012-03,240,
ONIT,2012-04,216,
ONIT,2012-05,323,
ONIT,2012-06,494,
ONIT,2012-07,373,
ONIT,2012-08,425,
ONIT,2012-09,289,
ONIT,2012-10,344,
ONIT,2012-11,295,
ONIT,2012-12,277,0.09452769941150159
ONIT,2013-01,644,2.773607565699054
ONIT,2013-02,375,0.375267121558044
ONIT,2013-03,401,0.517580817926745
ONIT,2013-04,425,0.6047322204675478
ONIT,2013-05,414,0.3759023611767119
ONIT,2013-06,339,-0.5398059881147039
ONIT,2013-07,372,-0.02127625140869563
ONIT,2013-08,404,0.34130250494663017
ONIT,2013-09,318,-0.6953397929486028
ONIT,2013-10,351,-0.30504154439833986
ONIT,2013-11,345,-0.3930224851781376
ONIT,2013-12,410,0.3604179637051519
ONIT,2014-01,538,1.7377952456269359
ONIT,2014-02,598,3.1443273370689955
ONIT,2014-03,687,2.877698424029502
ONIT,2014-04,599,1.459355576312385
ONIT,2014-05,547,0.8880797423124015
ONIT,2014-06,481,0.2990796269182354
ONIT,2014-07,526,0.549702705606703
ONIT,2014-08,514,0.3550792923648294
ONIT,2014-09,469,-0.09213207696355617
ONIT,2014-10,485,-0.10222971838287336
ONIT,2014-11,406,-1.2470906274548204
ONIT,2014-12,413,-1.4493674660013212
ONIT,2015-01,433,-1.1530356366951435
ONIT,2015-02,429,-1.044822301266971
ONIT,2015-03,463,-0.4015493785344526
ONIT,2015-04,454,-0.42209258825281853
ONIT,2015-05,426,-0.9542967569720823
ONIT,2015-06,445,-0.3129026922219769
ONIT,2015-07,426,-0.7703058546289787
ONIT,2015-08,410,-1.2127839505542775
ONIT,2015-09,385,-2.258530737865725
ONIT,2015-10,406,-0.9281512638199717
ONIT,2015-11,317,-5.548239781130447
ONIT,2015-12,300,-3.285523741903789
ONIT,2016-01,321,-1.6925778195011487
ONIT,2016-02,313,-1.5459493125214752
ONIT,2016-03,382,-0.0383921287115748
ONIT,2016-04,302,-1.500234554189807
ONIT,2016-05,346,-0.3650734905139446
ONIT,2016-06,302,-1.2092770646157147
ONIT,2016-07,292,-1.3016807919273023
ONIT,2016-08,283,-1.3795447094762423
ONIT,2016-09,270,-1.5952059044112183
ONIT,2016-10,254,-1.8624370421557421
ONIT,2016-11,201,-3.873448156657589
ONIT,2016-12,221,-1.7743032627034379
ONIT,2017-01,218,-1.5168154988518812
ONIT,2017-02,208,-1.4984933931447681
ONIT,2017-03,219,-0.9888488426816602
ONIT,2017-04,246,-0.22196865558305345
ONIT,2017-05,262,0.23795486588273168
ONIT,2017-06,214,-0.9951186941324136
ONIT,2017-07,175,-2.428463206668913
ONIT,2017-08,187,-1.4458209512064926
ONIT,2017-09,150,-2.902397015584158
ONIT,2017-10,166,-1.494637779290234
ONIT,2017-11,185,-0.5842142640075085
ONIT,2017-12,116,-3.3911789504907506
ONIT,2018-01,140,-1.3874301636380724
ONIT,2018-02,125,-1.6350962227061006
ONIT,2018-03,137,-0.9840298376940648
ONIT,2018-04,162,-0.1847185395730835
ONIT,2018-05,158,-0.16426708789070893
ONIT,2018-06,106,-2.2214441109172482
ONIT,2018-07,100,-2.1588713563233273
ONIT,2018-08,135,-0.23203081694515654
ONIT,2018-09,101,-1.6600243801954577
ONIT,2018-10,123,-0.39485100411017804
ONIT,2018-11,107,-1.0074452692528881
ONIT,2018-12,63,-4.090030165319339
ONIT,2019-01,104,-0.49582304839816427
ONIT,2019-02,77,-1.589416459836108
ONIT,2019-03,86,-0.9111581374800213
ONIT,2019-04,81,-0.9869479468693187
ONIT,2019-05,95,-0.22249084474672773
ONIT,2019-06,63,-2.0343732983653595
ONIT,2019-07,192,3.08708089003419
ONIT,2019-08,187,2.048065919633729
ONIT,2019-09,161,1.3196126543911397
ONIT,2019-10,180,1.4220746743701282
ONIT,2019-11,149,0.7880640671340478
ONIT,2019-12,154,0.7812949224951545
ONIT,2020-01,152,0.6191482350560886
ONIT,2020-02,147,0.4508322180154138
ONIT,2020-03,157,0.5142660920161584
ONIT,2020-04,145,0.17664472340716467
ONIT,2020-05,137,-0.13638371201564592
ONIT,2020-06,155,0.17530253705013024
ONIT,2020-07,125,-2.2698616625252774
ONIT,2020-08,103,-3.6728688104046507
ONIT,2020-09,110,-2.006565211490779
ONIT,2020-10,102,-2.0599929205421925
ONIT,2020-11,83,-2.9535715503522044
ONIT,2020-12,88,-1.784272147943765
ONIT,2021-01,81,-1.8081270281177069
ONIT,2021-02,97,-0.7355761288549549
ONIT,2021-03,107,-0.201805859610049
ONIT,2021-04,102,-0.29875965860582826
ONIT,2021-05,83,-1.2351801419047856
ONIT,2021-06,87,-0.8103019916162422
ONIT,2021-07,89,-0.600695429180785
ONIT,2021-08,100,0.5850081944641311
ONIT,2021-09,116,2.008267139996835
ONIT,2021-10,126,2.5486044908904173
ONIT,2021-11,111,1.0477864191002364
ONIT,2021-12,128,1.9062688188300525
ONIT,2022-01,125,1.3691083446997874
ONIT,2022-02,103,-0.1205041594117949
ONIT,2022-03,147,2.267565268871229
ONIT,2022-04,124,0.7749289699196023
ONIT,2022-05,99,-0.588882879261344
ONIT,2022-06,131,1.002499200900399
ONIT,2022-07,93,-1.494688024820974
ONIT,2022-08,112,-0.2488941513309198
ONIT,2022-09,98,-1.35617227903255
ONIT,2022-10,74,-3.1572721611890677
ONIT,2022-11,76,-1.998516747588413
ONIT,2022-12,84,-1.1215972289778406
ONIT,2023-01,97,-0.28781122580391183
ONIT,2023-02,100,-0.05267276632596012
ONIT,2023-03,33,-5.289470045533673
ONIT,2023-04,0,-12.812921195111082
ONIT,2023-05,0,-3.073112867055024
ONIT,2023-06,0,-2.102473336422974
ONIT,2023-07,0,-1.6393169963122702
ONIT,2023-08,0,-1.3410399125840942
ONIT,2023-09,0,-1.12396864274299
ONIT,2023-10,0,
ONIT,2023-11,53,
ONIT,2023-12,88,
ONIT,2024-01,78,
ONIT,2024-02,108,
ONIT,2024-03,103,
ONIT,2024-04,80,1.1113581356013766
ONIT,2024-05,82,0.9502443465044866
ONIT,2024-06,84,0.8133404879538041
ONIT,2024-07,67,0.5788149263734748
ONIT,2024-08,91,0.6081560777918976
ONIT,2024-09,81,0.4192429966552624
ONIT,2024-10,88,0.34137207857263974
ONIT,2024-11,71,-0.7938342325262698
ONIT,2024-12,87,0.2257170048900696
ONIT,2025-01,108,1.824797060875492
ONIT,2025-02,73,-1.1316113844682136
ONIT,2025-03,105,1.602597590201561
ONIT,2025-04,91,0.5621807613242921
ONIT,2025-05,96,0.8554922701360722
ONIT,2025-06,96,0.7451402191192035
ONIT,2025-07,88,0.07976642696169499
ONIT,2025-08,68,-2.112420899085061
ONIT,2025-09,101,1.0226287758390062
ONIT,2025-10,87,-0.10638342142837755
ONIT,2025-11,106,1.1966089471676302
ONIT,2025-12,135,2.719954942764187
ONIT,2026-01,163,2.9966155764430584
ONIT,2026-02,129,1.1506491815503062
ONIT,2026-03,139,1.306351757218294
ONIT,2026-04,151,1.463170442684387
ONIT,2026-05,140,0.9262356683086459
ONIT,2026-06,151,1.0746023315184592
OPRT,2014-12,2,
OPRT,2015-01,0,
OPRT,2015-02,1,
OPRT,2015-03,0,
OPRT,2015-04,1,
OPRT,2015-05,0,
OPRT,2015-06,1,
OPRT,2015-07,1,
OPRT,2015-08,1,
OPRT,2015-09,1,
OPRT,2015-10,2,
OPRT,2015-11,4,
OPRT,2015-12,1,
OPRT,2016-01,1,
OPRT,2016-02,0,
OPRT,2016-03,1,
OPRT,2016-04,2,
OPRT,2016-05,1,
OPRT,2016-06,0,
OPRT,2016-07,2,
OPRT,2016-08,1,
OPRT,2016-09,1,
OPRT,2016-10,3,
OPRT,2016-11,0,
OPRT,2016-12,1,
OPRT,2017-01,0,
OPRT,2017-02,2,
OPRT,2017-03,2,
OPRT,2017-04,0,
OPRT,2017-05,0,
OPRT,2017-06,3,
OPRT,2017-07,2,
OPRT,2017-08,1,
OPRT,2017-09,0,
OPRT,2017-10,2,
OPRT,2017-11,2,
OPRT,2017-12,4,
OPRT,2018-01,2,
OPRT,2018-02,1,
OPRT,2018-03,1,
OPRT,2018-04,1,
OPRT,2018-05,0,
OPRT,2018-06,2,
OPRT,2018-07,1,
OPRT,2018-08,2,
OPRT,2018-09,0,
OPRT,2018-10,0,
OPRT,2018-11,2,
OPRT,2018-12,2,
OPRT,2019-01,7,
OPRT,2019-02,1,
OPRT,2019-03,0,
OPRT,2019-04,2,
OPRT,2019-05,6,
OPRT,2019-06,3,
OPRT,2019-07,2,
OPRT,2019-08,5,
OPRT,2019-09,3,
OPRT,2019-10,3,
OPRT,2019-11,1,
OPRT,2019-12,1,
OPRT,2020-01,6,
OPRT,2020-02,4,
OPRT,2020-03,5,
OPRT,2020-04,5,
OPRT,2020-05,10,
OPRT,2020-06,3,
OPRT,2020-07,3,
OPRT,2020-08,2,
OPRT,2020-09,3,
OPRT,2020-10,6,
OPRT,2020-11,3,
OPRT,2020-12,4,
OPRT,2021-01,3,
OPRT,2021-02,2,
OPRT,2021-03,0,
OPRT,2021-04,3,
OPRT,2021-05,3,
OPRT,2021-06,6,
OPRT,2021-07,4,
OPRT,2021-08,8,
OPRT,2021-09,10,
OPRT,2021-10,6,
OPRT,2021-11,11,
OPRT,2021-12,7,
OPRT,2022-01,12,
OPRT,2022-02,12,
OPRT,2022-03,10,
OPRT,2022-04,14,
OPRT,2022-05,10,0.5080906909278096
OPRT,2022-06,12,0.8985997415773662
OPRT,2022-07,3,-2.9810798080734897
OPRT,2022-08,10,0.24814100125214747
OPRT,2022-09,9,-0.05964936357547282
OPRT,2022-10,9,-0.037858714331563244
OPRT,2022-11,8,-0.43317670199743413
OPRT,2022-12,7,-0.7073543993069192
OPRT,2023-01,7,
OPRT,2023-02,7,
OPRT,2023-03,2,
OPRT,2023-04,0,
OPRT,2023-05,0,
OPRT,2023-06,0,
OPRT,2023-07,0,
OPRT,2023-08,0,
OPRT,2023-09,0,
OPRT,2023-10,0,
OPRT,2023-11,8,
OPRT,2023-12,10,
OPRT,2024-01,10,
OPRT,2024-02,25,
OPRT,2024-03,15,
OPRT,2024-04,13,
OPRT,2024-05,14,
OPRT,2024-06,13,0.8057879423462925
OPRT,2024-07,17,0.864606937954412
OPRT,2024-08,16,0.6840984544893066
OPRT,2024-09,16,0.5630573016984742
OPRT,2024-10,12,0.12278166233542835
OPRT,2024-11,9,-1.3543687997689886
OPRT,2024-12,8,-1.8703851006201229
OPRT,2025-01,27,2.3095378108594455
OPRT,2025-02,10,-1.0597501999318115
OPRT,2025-03,17,0.7123506202429021
OPRT,2025-04,11,-0.655202675234914
OPRT,2025-05,14,0.11295323437146937
OPRT,2025-06,13,-0.10835448251532157
OPRT,2025-07,23,1.6205789915709148
OPRT,2025-08,19,0.8797006787913555
OPRT,2025-09,21,1.0912724847735231
OPRT,2025-10,29,1.83544690641922
OPRT,2025-11,42,2.3561678373975976
OPRT,2025-12,59,2.5506277988984145
OPRT,2026-01,34,0.9291797926827775
OPRT,2026-02,29,0.5750587448536005
OPRT,2026-03,34,0.7745933135143762
OPRT,2026-04,40,0.9856442278465603
OPRT,2026-05,36,0.619769176453451
OPRT,2026-06,43,0.9389426883267309
PNC,2011-12,34,
PNC,2012-01,52,
